Posterior	Likelihood	Prior	diversification[1]	diversification[2]	diversification[3]	diversification[4]	lambda[1]	lambda[2]	lambda[3]	lambda[4]	mu[1]	mu[2]	mu[3]	mu[4]	root_age
10000.999999999998	10000.999999999964	10000.999999999976	10001.000000000025	11154.245504917433	10001.000000000038	9294.596640949483	10000.999999999987	10001.00000000005	10000.999999999996	10001.000000000025	10000.999999999995	9836.034547768617	10000.999999999975	9565.135896996431	10001.000000000013
10001.000000000024	10000.99999999998	10000.999999999964	10001.00000000003	10319.043935569438	10289.849672569464	10001.000000000007	10091.897240349788	10001.000000000044	10484.525491919983	10000.99999999999	10000.999999999967	10001.000000000002	10057.84942379575	10368.778017404664	8898.12799273086
10001.000000000013	10000.999999999993	10617.531261946102	10000.999999999989	9964.93255594382	10001.000000000004	10000.999999999962	10000.999999999976	9471.886097524692	10001.000000000013	9345.600858590158	10000.999999999956	10000.999999999967	10001.000000000025	9717.687319279365	10000.999999999936
10000.999999999993	10108.257299448194	10001.000000000025	10000.999999999964	10001.000000000002	9124.888395831085	10001.000000000033	10000.999999999989	10001.000000000002	10001.00000000003	10000.999999999998	10000.999999999927	10000.99999999998	8573.746465040873	10000.999999999985	10001.000000000011
9598.507401355071	10000.999999999996	10000.99999999999	9718.464123766702	10716.388516165793	10001.000000000011	10211.742973230543	10000.999999999985	10000.999999999996	10001.000000000005	10000.999999999975	10001.00000000002	10001.00000000006	10000.999999999996	10001.00000000003	10000.999999999987
9424.69152946015	10001.000000000004	9494.00388406975	10001.000000000007	9643.153102076489	10001.000000000035	10001.000000000016	9223.593283720838	10000.999999999967	9276.39656336937	10001.000000000007	10001.00000000001	10001.00000000001	9457.204408715914	10001.000000000018	10000.999999999929
10460.492905938716	8678.206941547294	8739.58372311729	10000.999999999989	10001	10884.807855358675	11213.255065204166	10001.00000000005	10000.999999999995	10377.901598550634	10001.000000000018	10001.000000000055	10000.999999999976	10950.352507570478	10001.000000000035	11238.9584861739
10000.999999999984	10000.999999999964	9873.705343391945	10001.00000000001	10000.999999999949	10000.999999999998	10001.000000000015	10001.000000000025	10001.000000000016	10001.000000000055	11067.668088197745	10000.999999999976	10000.999999999987	10001.000000000055	10000.999999999978	8240.919097636708
10001.000000000027	10546.28251133541	10001.000000000047	9673.676727659016	10000.999999999995	10127.21508888637	10001	10204.06309770925	10000.999999999969	10001.000000000024	10001.000000000004	10000.999999999975	10001.000000000024	10000.999999999989	11207.39647391681	10000.999999999998
10000.999999999953	10363.673856897387	10001.00000000001	10000.999999999998	10001.000000000051	10000.999999999976	10001.00000000001	10000.999999999995	10189.86178592562	10000.999999999956	9669.575147119891	10000.999999999945	9640.705435627748	10000.999999999984	10000.999999999987	10001.00000000003
9709.423284132601	10000.999999999993	10001.000000000016	9669.8775241995	10000.999999999985	10001.000000000044	10317.084267680304	10000.999999999967	10000.999999999987	10001.000000000033	10001.000000000025	10000.999999999964	10001.000000000018	9395.580684146444	10000.99999999995	10001.000000000007
10000.999999999969	10000.99999999999	10000.999999999995	9358.069910860022	9439.225098198685	10000.99999999995	9910.365812681493	10256.176383495138	10000.999999999964	10001.00000000002	10000.999999999976	9277.829799819696	9649.335975131895	7702.0473672330545	10001.000000000042	10000.99999999998
10001.000000000015	10001.00000000003	10310.396434304928	10001.000000000002	10000.99999999998	10001.000000000011	10001.000000000042	10000.999999999969	10001.000000000005	10001.000000000035	10000.999999999984	10000.999999999982	10001.000000000031	9358.104285321295	10000.999999999995	10001
10001.000000000002	9179.853405408248	10500.63231822697	10001.000000000015	11470.651191450346	10000.999999999978	9017.433365594066	10000.999999999978	10577.053420146094	10000.999999999998	8829.7059731598	10000.999999999995	10001.00000000002	10000.999999999984	10000.999999999985	10001.000000000013
10001.000000000005	10001.000000000022	9619.547693786753	10000.999999999955	10000.999999999962	10606.20346403722	10000.99999999999	10001.000000000005	9680.132255314382	10000.99999999999	8987.5901945973	9571.054139139418	10000.999999999998	10001.000000000002	10593.9979154417	10001.000000000018
10312.067637407485	10000.999999999958	10001.00000000002	9712.534852537145	9648.26106503036	9606.4121822363	10284.248731834074	10909.739398475955	9581.829450951389	10001.000000000013	10639.703921050126	10001.000000000015	10411.534241532736	9611.714171198639	10000.99999999996	10317.20233037515
10000.999999999996	9995.345139853978	9554.6342643477	10001.000000000015	10001.76269299379	10001.000000000025	10886.095168746047	10364.092727459687	10495.76850477215	10001.000000000015	10978.92180117663	10000.999999999985	10000.999999999996	10001.000000000004	10314.128934638327	10001.000000000005
10001.00000000002	10000.999999999984	10001	10001.000000000024	10398.582907282469	10001.000000000005	9573.720675586723	9564.88495305129	11118.336436631645	10970.790830257483	10001.00000000003	10001.000000000002	10001.000000000073	10001.000000000044	10973.185909436514	9811.08243354549
10000.999999999975	10398.36656456763	10001.000000000044	10001.000000000015	10001.000000000016	10713.836151439098	10001.000000000011	10000.999999999993	10000.999999999978	10001.00000000001	10001.000000000038	10000.999999999969	10213.264707716651	10000.99999999997	9654.959493664002	8861.231224190231
10223.320917630748	10001.000000000002	10000.999999999945	10000.99999999999	11210.327145999197	10001	10481.821401257812	10001.000000000004	10000.999999999985	10001.000000000015	10001.000000000005	10001.000000000016	10068.708701391477	10001.66810824493	10000.999999999978	10001.000000000013
10000.99999999998	10000.999999999947	9719.75742265873	10001.00000000003	10001.000000000011	10000.99999999998	10001.000000000018	10001.000000000016	10001.000000000022	10000.999999999987	10001.00000000001	10001.000000000005	10000.99999999997	10000.999999999969	10001.00000000002	10000.99999999997
10337.566368132575	9636.045270140561	10001.000000000035	9638.131794336487	10001.000000000004	10001.000000000011	10001.000000000035	10000.999999999985	10000.999999999975	10001.000000000033	10000.999999999985	10001.000000000004	10001.00000000005	10296.39315112206	10000.999999999993	10000.999999999929
9942.434493351398	10001.000000000025	10357.500395558094	10000.999999999987	10000.999999999996	9966.266869202256	10445.989620241213	10000.99999999996	10000.999999999996	10000.999999999956	10000.999999999985	10435.063899966008	10420.422567561869	9126.367169076151	10000.999999999958	10001.000000000036
10001.000000000025	10000.999999999982	10291.50521428878	10000.999999999965	10001.000000000035	10000.999999999978	10001.00000000006	10001.000000000004	10000.99999999999	10398.794676929692	10000.999999999944	10001.000000000027	10000.999999999938	11066.77974258527	8871.075871775682	10001.000000000018
10000.999999999987	10000.999999999978	10074.46042846858	10000.999999999929	10000.999999999995	10000.999999999953	10001.000000000025	10000.999999999989	10001.000000000022	10390.809165326476	10000.999999999996	10001.000000000011	10001.000000000022	10001.000000000025	10001.000000000024	14449.053090075582
10000.999999999996	10000.999999999996	10001.000000000024	10000.99999999997	9694.371511429645	10000.999999999996	9440.164699364792	9664.125249805467	10001	10000.999999999984	10000.99999999997	10000.999999999989	9547.259822356742	10001.000000000025	10001.000000000002	10291.281520436709
10000.999999999982	10001.00000000004	9617.210973924663	10001.000000000016	10000.999999999993	10000.999999999998	9675.78135187769	10000.999999999978	9629.552673028285	10001	9658.13338638625	10001.00000000003	10000.999999999995	10000.999999999998	10000.999999999985	10001
10013.40737050682	10000.999999999973	9670.263791358517	10001.000000000005	10001.000000000002	10178.548599237289	10000.999999999998	10001.000000000033	10001.000000000018	10155.741686826314	10001.000000000022	10001.00000000003	10785.833366080285	9904.694794901152	9490.57681467629	10329.750118984055
10000.999999999969	10000.999999999975	10000.999999999965	10001.000000000016	10536.908137998566	10001.000000000016	10407.010891145583	10000.999999999955	10001.000000000022	10000.999999999989	10000.999999999964	10000.999999999993	10000.999999999985	10001.00000000002	10000.999999999985	10000.999999999978
9958.207115628187	10533.156363309177	10001.000000000024	10472.16072754439	10001.000000000005	10001.00000000003	10000.999999999958	10001.000000000056	10001.00000000002	9994.265007987457	10001.000000000027	10376.96292252297	10000.999999999993	10000.999999999993	10000.999999999987	10315.872422788714
10001	10001.000000000015	10000.999999999995	10001.000000000055	10001.000000000005	10000.999999999965	10001.000000000025	9887.778761666841	11313.118128170516	10000.999999999955	10006.446221510025	10313.377345236668	10000.99999999996	10621.384183046834	10001.000000000033	10000.999999999982
9730.631679057129	10001.000000000027	10000.999999999975	10000.999999999973	10000.999999999995	10001.000000000016	10001.00000000001	10001	10000.99999999996	10001.00000000001	10000.999999999947	9832.565801596622	9008.098764301832	10001.000000000002	10407.91765089537	10001.000000000007
10000.999999999975	10000.999999999958	10000.999999999993	11120.684853144072	10001.000000000027	9498.285907020969	10000.999999999965	10000.999999999964	10001.000000000025	11127.159913239913	10000.999999999958	10948.016090526176	10001.000000000013	10000.999999999989	10425.07309115309	10000.999999999982
10001.000000000064	10001.000000000031	10568.031757674751	10000.99999999997	10000.99999999998	10000.999999999998	10001.000000000016	10001.00000000001	10000.999999999987	10001.000000000025	10000.99999999999	10526.523110139291	10001.000000000031	10000.999999999973	10000.999999999978	9726.6313242548
10000.999999999978	10001.00000000001	9674.874400755702	10000.999999999996	10001.000000000024	10001.00000000002	10000.999999999995	10000.99999999998	10000.999999999982	10001.00000000001	10001.00000000003	10000.999999999975	9844.61913503882	10000.999999999978	10001	10992.332482108224
10001.000000000051	10001.000000000027	10000.999999999982	10000.999999999973	9827.565093882833	9476.205198109483	10000.999999999985	10000.999999999955	10348.020582813479	10000.999999999929	10001.000000000053	10001	10000.999999999973	10622.830415908127	10000.999999999953	9623.496275674077
9758.392358304935	9887.922493065471	9503.437455122294	10244.347601610472	10001.000000000055	10000.999999999989	10441.549335132288	9316.925132447794	10000.999999999996	10001.000000000051	10001.000000000016	10000.999999999976	10332.406810971159	10001.00000000002	10543.817828070205	10000.999999999896
10000.999999999998	10001.000000000036	10495.174110093401	10000.999999999989	10000.999999999935	9640.397380107128	10000.999999999962	9794.15148779675	10000.999999999955	10000.999999999993	10000.999999999976	10001.000000000036	9355.692802076795	9672.786329912613	10001.000000000015	10000.999999999996
10000.999999999944	10001.000000000025	9672.039301574485	8433.741225485346	10000.999999999973	10430.36154212696	10001.000000000004	9718.953451959605	10001.000000000004	9703.034878385375	10001.00000000007	10001.00000000005	10001.000000000044	10000.999999999985	10000.999999999929	10001.00000000002
10001.00000000001	10000.999999999987	10001.000000000013	10001.000000000038	10001.00000000005	9639.683114039968	10000.99999999999	10000.999999999978	10400.503505091123	10001.000000000018	10000.99999999999	10453.759114224174	10001.000000000031	10000.999999999993	10001.00000000003	10029.241226942322
10001.000000000002	9714.135668872685	10288.12709362085	10001.000000000016	10000.99999999994	9968.567171281074	10000.99999999999	9107.914904477018	10475.454377751917	10001.000000000022	10000.999999999978	10288.334061294516	10000.999999999973	10001.000000000022	10000.999999999978	9384.565636710788
10000.999999999993	10001.00000000005	10000.999999999965	9142.876414496654	10314.893822732887	10001.000000000002	10000.999999999995	10000.99999999998	10000.999999999955	10000.999999999975	10001.000000000005	10000.999999999993	10000.999999999993	10000.999999999996	10001.000000000038	10001.000000000051
10000.999999999953	10000.999999999998	10001.000000000013	10000.99999999995	10001.00000000001	10001.000000000011	10000.999999999995	10001.000000000025	10001.000000000002	10001.000000000027	10001.000000000058	10001.000000000007	10539.68217571199	10000.999999999965	10000.999999999989	9684.072475915158
9610.33217028564	9609.510633229222	9645.47573964794	10001.00000000004	10001.00000000001	10000.999999999996	9194.777461121856	10000.999999999989	9706.225278067797	10001.000000000035	8946.701911235514	10000.999999999996	9637.09770221294	10001.000000000022	10000.999999999996	10001.000000000002
